algorithm,ari,cost_ratio_vs_kmeans,cost_sse,d,dataset,extra__algorithm,extra__avg_update_ms,extra__beta,extra__c2,extra__chunk_size,extra__coreset_factor,extra__coreset_per_round,extra__cost_is_approx,extra__d,extra__dimension,extra__eps,extra__final_lower_bound,extra__final_summary_size,extra__gamma,extra__levels_used,extra__m_factor,extra__m_summary,extra__max_chunk_summary_size,extra__mode,extra__num_phases,extra__peak_mem_bytes,extra__phase_summaries,extra__points_seen,extra__r,extra__repeat_factor,extra__repetitions,extra__stream_is_single_pass,extra__summary_points,extra__summary_size,extra__throughput_pts_per_sec,k,memory,n,nmi,quality_loss_pct_vs_kmeans,runtime_sec,seed,stream_model,sweep_id
KMeans(sk),0.99559,1.0,1194710.0,10.0,blobs,,,,,,,,,,,,,,,,,,,,,20283797.0,,30000.0,,,,,,,730163.14669,8.0,1320320.0,30000.0,0.9939,0.0,0.04108,77.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.69807,2.39817,2865125.75,10.0,blobs,Ailon2009 tuned (no refinement),191.05706,,,8192.0,1.0,3.0,,,,,,,,,,,24.0,,,22695439.0,,30000.0,,1.0,11.0,,,96.0,39241.70203,8.0,4608.0,30000.0,0.84797,139.81767,0.76449,77.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.82599,1.3046,1558623.56031,10.0,blobs,,6.04713,,2.0,8192.0,,,0.0,10.0,,2.5,,,,,,,,batch_stream_wrapper,,40354226.0,,30000.0,10.0,,,0.0,,,1003982.46369,8.0,1424.0,30000.0,0.91701,30.4604,0.02988,77.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,0.99559,1.0,1194715.53772,10.0,blobs,,46.15077,,,8192.0,,,,,,,,,,1.0,3.0,32.0,,,,40340952.0,,30000.0,,,,,32.0,,158716.02292,8.0,2816.0,30000.0,0.9939,0.00046,0.18901,77.0,insertion-only,Kmeans_sweep
[16]Charikar_PLS_KMeans,0.99544,1.0005,1195312.98848,10.0,blobs,,1.43451,1.5,,8192.0,,,,,10.0,,21004.39861,1822.0,0.25,,,,,,18.0,42901715.0,"[{'phase': 1, 'Li': 21.318608179533644, 'raw_start_index': 0, 'raw_consumed': 2896, 'summary_in_size': 0, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.23563862210825243, 'median_limit': 2896, 'cost_limit': 682.1954617450766, 'winner_processed_items': 2896, 'winner_raw_points_read': 2896, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 2, 'Li': 31.977912269300468, 'raw_start_index': 2896, 'raw_consumed': 0, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.35345793316237867, 'median_limit': 2896, 'cost_limit': 1023.293192617615, 'winner_processed_items': 2896, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 3, 'Li': 47.9668684039507, 'raw_start_index': 2897, 'raw_consumed': 0, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.5301868997435679, 'median_limit': 2896, 'cost_limit': 1534.9397889264224, 'winner_processed_items': 2896, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 4, 'Li': 71.95030260592605, 'raw_start_index': 2898, 'raw_consumed': 0, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.795280349615352, 'median_limit': 2896, 'cost_limit': 2302.4096833896338, 'winner_processed_items': 2896, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 5, 'Li': 107.92545390888908, 'raw_start_index': 2899, 'raw_consumed': 0, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 1.1929205244230279, 'median_limit': 2896, 'cost_limit': 3453.6145250844506, 'winner_processed_items': 2896, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 6, 'Li': 161.88818086333362, 'raw_start_index': 2900, 'raw_consumed': 0, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 1.789380786634542, 'median_limit': 2896, 'cost_limit': 5180.421787626676, 'winner_processed_items': 2896, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 7, 'Li': 242.83227129500042, 'raw_start_index': 2901, 'raw_consumed': 1, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 2.684071179951813, 'median_limit': 2896, 'cost_limit': 7770.632681440014, 'winner_processed_items': 2898, 'winner_raw_points_read': 1, 'winner_num_centers': 2896, 'winner_cost': 4.12027627687587, 'num_parallel_runs': 21}, {'phase': 8, 'Li': 364.24840694250065, 'raw_start_index': 2902, 'raw_consumed': 2, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 4.026106769927719, 'median_limit': 2896, 'cost_limit': 11655.94902216002, 'winner_processed_items': 2898, 'winner_raw_points_read': 2, 'winner_num_centers': 2896, 'winner_cost': 6.582763436406196, 'num_parallel_runs': 21}, {'phase': 9, 'Li': 546.372610413751, 'raw_start_index': 2904, 'raw_consumed': 6, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 6.039160154891579, 'median_limit': 2896, 'cost_limit': 17483.92353324003, 'winner_processed_items': 2902, 'winner_raw_points_read': 6, 'winner_num_centers': 2896, 'winner_cost': 26.103387058219823, 'num_parallel_runs': 21}, {'phase': 10, 'Li': 819.5589156206265, 'raw_start_index': 2910, 'raw_consumed': 39, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 9.05874023233737, 'median_limit': 2896, 'cost_limit': 26225.88529986005, 'winner_processed_items': 2935, 'winner_raw_points_read': 39, 'winner_num_centers': 2896, 'winner_cost': 266.08052629628264, 'num_parallel_runs': 21}, {'phase': 11, 'Li': 1229.3383734309398, 'raw_start_index': 2949, 'raw_consumed': 158, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 13.588110348506053, 'median_limit': 2896, 'cost_limit': 39338.82794979007, 'winner_processed_items': 3054, 'winner_raw_points_read': 158, 'winner_num_centers': 2896, 'winner_cost': 1508.962097753802, 'num_parallel_runs': 21}, {'phase': 12, 'Li': 1844.0075601464096, 'raw_start_index': 3107, 'raw_consumed': 491, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 20.38216552275908, 'median_limit': 2896, 'cost_limit': 59008.241924685106, 'winner_processed_items': 3387, 'winner_raw_points_read': 491, 'winner_num_centers': 2896, 'winner_cost': 6234.7970232985845, 'num_parallel_runs': 21}, {'phase': 13, 'Li': 2766.0113402196143, 'raw_start_index': 3598, 'raw_consumed': 1210, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 30.573248284138618, 'median_limit': 2896, 'cost_limit': 88512.36288702766, 'winner_processed_items': 4106, 'winner_raw_points_read': 1210, 'winner_num_centers': 2896, 'winner_cost': 19870.74526856132, 'num_parallel_runs': 21}, {'phase': 14, 'Li': 4149.017010329421, 'raw_start_index': 4808, 'raw_consumed': 2401, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 45.85987242620793, 'median_limit': 2896, 'cost_limit': 132768.54433054148, 'winner_processed_items': 5297, 'winner_raw_points_read': 2401, 'winner_num_centers': 2896, 'winner_cost': 44457.74761800488, 'num_parallel_runs': 21}, {'phase': 15, 'Li': 6223.5255154941315, 'raw_start_index': 7209, 'raw_consumed': 4073, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 68.78980863931189, 'median_limit': 2896, 'cost_limit': 199152.8164958122, 'winner_processed_items': 6969, 'winner_raw_points_read': 4073, 'winner_num_centers': 2896, 'winner_cost': 80815.47769353584, 'num_parallel_runs': 21}, {'phase': 16, 'Li': 9335.288273241196, 'raw_start_index': 11282, 'raw_consumed': 6631, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 103.18471295896782, 'median_limit': 2896, 'cost_limit': 298729.2247437183, 'winner_processed_items': 9527, 'winner_raw_points_read': 6631, 'winner_num_centers': 2896, 'winner_cost': 136360.80619128098, 'num_parallel_runs': 21}, {'phase': 17, 'Li': 14002.932409861794, 'raw_start_index': 17913, 'raw_consumed': 10724, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 154.77706943845172, 'median_limit': 2896, 'cost_limit': 448093.8371155774, 'winner_processed_items': 13620, 'winner_raw_points_read': 10724, 'winner_num_centers': 2896, 'winner_cost': 218440.4332119974, 'num_parallel_runs': 21}, {'phase': 18, 'Li': 21004.39861479269, 'raw_start_index': 28637, 'raw_consumed': 1363, 'summary_in_size': 2896, 'summary_out_size': 1822, 'chunk_size': 8192, 'facility_cost': 232.1656041576776, 'median_limit': 2896, 'cost_limit': 672140.7556733661, 'winner_processed_items': 4259, 'winner_raw_points_read': 1363, 'winner_num_centers': 1822, 'winner_cost': 89196.33587459728, 'num_parallel_runs': 21}]",30000.0,,,,,,,697.09978,8.0,160336.0,30000.0,0.99372,0.05047,43.03544,77.0,insertion-only,Kmeans_sweep
KMeans(sk),0.99559,1.0,1194710.0,10.0,blobs,,,,,,,,,,,,,,,,,,,,,20283704.0,,30000.0,,,,,,,763326.4004,8.0,1320320.0,30000.0,0.9939,0.0,0.0393,211.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.8315,2.17641,2600187.5,10.0,blobs,Ailon2009 tuned (no refinement),181.30386,,,8192.0,1.0,3.0,,,,,,,,,,,24.0,,,22695439.0,,30000.0,,1.0,11.0,,,96.0,41352.44551,8.0,4608.0,30000.0,0.92607,117.64172,0.72547,211.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.78769,1.2149,1451458.71314,10.0,blobs,,6.04886,,2.0,8192.0,,,0.0,10.0,,2.5,,,,,,,,batch_stream_wrapper,,40354262.0,,30000.0,10.0,,,0.0,,,998235.0539,8.0,1424.0,30000.0,0.88022,21.49046,0.03005,211.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,0.99552,1.0,1194712.90059,10.0,blobs,,50.7573,,,8192.0,,,,,,,,,,1.0,3.0,32.0,,,,40340534.0,,30000.0,,,,,32.0,,144637.27228,8.0,2816.0,30000.0,0.99381,0.00024,0.20741,211.0,insertion-only,Kmeans_sweep
[16]Charikar_PLS_KMeans,0.99552,1.00044,1195244.4453,10.0,blobs,,1.45497,1.5,,8192.0,,,,,10.0,,21004.39861,1822.0,0.25,,,,,,18.0,42901377.0,"[{'phase': 1, 'Li': 21.318608179533644, 'raw_start_index': 0, 'raw_consumed': 2896, 'summary_in_size': 0, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.23563862210825243, 'median_limit': 2896, 'cost_limit': 682.1954617450766, 'winner_processed_items': 2896, 'winner_raw_points_read': 2896, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 2, 'Li': 31.977912269300468, 'raw_start_index': 2896, 'raw_consumed': 0, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.35345793316237867, 'median_limit': 2896, 'cost_limit': 1023.293192617615, 'winner_processed_items': 2896, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 3, 'Li': 47.9668684039507, 'raw_start_index': 2897, 'raw_consumed': 0, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.5301868997435679, 'median_limit': 2896, 'cost_limit': 1534.9397889264224, 'winner_processed_items': 2896, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 4, 'Li': 71.95030260592605, 'raw_start_index': 2898, 'raw_consumed': 0, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.795280349615352, 'median_limit': 2896, 'cost_limit': 2302.4096833896338, 'winner_processed_items': 2896, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 5, 'Li': 107.92545390888908, 'raw_start_index': 2899, 'raw_consumed': 0, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 1.1929205244230279, 'median_limit': 2896, 'cost_limit': 3453.6145250844506, 'winner_processed_items': 2896, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 6, 'Li': 161.88818086333362, 'raw_start_index': 2900, 'raw_consumed': 0, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 1.789380786634542, 'median_limit': 2896, 'cost_limit': 5180.421787626676, 'winner_processed_items': 2896, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 7, 'Li': 242.83227129500042, 'raw_start_index': 2901, 'raw_consumed': 0, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 2.684071179951813, 'median_limit': 2896, 'cost_limit': 7770.632681440014, 'winner_processed_items': 2897, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 2.1167797387937526, 'num_parallel_runs': 21}, {'phase': 8, 'Li': 364.24840694250065, 'raw_start_index': 2902, 'raw_consumed': 1, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 4.026106769927719, 'median_limit': 2896, 'cost_limit': 11655.94902216002, 'winner_processed_items': 2898, 'winner_raw_points_read': 1, 'winner_num_centers': 2896, 'winner_cost': 6.582763436406196, 'num_parallel_runs': 21}, {'phase': 9, 'Li': 546.372610413751, 'raw_start_index': 2903, 'raw_consumed': 9, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 6.039160154891579, 'median_limit': 2896, 'cost_limit': 17483.92353324003, 'winner_processed_items': 2905, 'winner_raw_points_read': 9, 'winner_num_centers': 2896, 'winner_cost': 39.13018737266975, 'num_parallel_runs': 21}, {'phase': 10, 'Li': 819.5589156206265, 'raw_start_index': 2912, 'raw_consumed': 33, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 9.05874023233737, 'median_limit': 2896, 'cost_limit': 26225.88529986005, 'winner_processed_items': 2929, 'winner_raw_points_read': 33, 'winner_num_centers': 2896, 'winner_cost': 227.45510357325767, 'num_parallel_runs': 21}, {'phase': 11, 'Li': 1229.3383734309398, 'raw_start_index': 2945, 'raw_consumed': 144, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 13.588110348506053, 'median_limit': 2896, 'cost_limit': 39338.82794979007, 'winner_processed_items': 3040, 'winner_raw_points_read': 144, 'winner_num_centers': 2896, 'winner_cost': 1360.5515803948524, 'num_parallel_runs': 21}, {'phase': 12, 'Li': 1844.0075601464096, 'raw_start_index': 3089, 'raw_consumed': 494, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 20.38216552275908, 'median_limit': 2896, 'cost_limit': 59008.241924685106, 'winner_processed_items': 3390, 'winner_raw_points_read': 494, 'winner_num_centers': 2896, 'winner_cost': 6317.268987864758, 'num_parallel_runs': 21}, {'phase': 13, 'Li': 2766.0113402196143, 'raw_start_index': 3583, 'raw_consumed': 1198, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 30.573248284138618, 'median_limit': 2896, 'cost_limit': 88512.36288702766, 'winner_processed_items': 4094, 'winner_raw_points_read': 1198, 'winner_num_centers': 2896, 'winner_cost': 19209.825456931583, 'num_parallel_runs': 21}, {'phase': 14, 'Li': 4149.017010329421, 'raw_start_index': 4781, 'raw_consumed': 2343, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 45.85987242620793, 'median_limit': 2896, 'cost_limit': 132768.54433054148, 'winner_processed_items': 5239, 'winner_raw_points_read': 2343, 'winner_num_centers': 2896, 'winner_cost': 44200.91737136369, 'num_parallel_runs': 21}, {'phase': 15, 'Li': 6223.5255154941315, 'raw_start_index': 7124, 'raw_consumed': 4068, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 68.78980863931189, 'median_limit': 2896, 'cost_limit': 199152.8164958122, 'winner_processed_items': 6964, 'winner_raw_points_read': 4068, 'winner_num_centers': 2896, 'winner_cost': 80697.39281761152, 'num_parallel_runs': 21}, {'phase': 16, 'Li': 9335.288273241196, 'raw_start_index': 11192, 'raw_consumed': 6744, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 103.18471295896782, 'median_limit': 2896, 'cost_limit': 298729.2247437183, 'winner_processed_items': 9640, 'winner_raw_points_read': 6744, 'winner_num_centers': 2896, 'winner_cost': 137163.43653235678, 'num_parallel_runs': 21}, {'phase': 17, 'Li': 14002.932409861794, 'raw_start_index': 17936, 'raw_consumed': 10681, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 154.77706943845172, 'median_limit': 2896, 'cost_limit': 448093.8371155774, 'winner_processed_items': 13577, 'winner_raw_points_read': 10681, 'winner_num_centers': 2896, 'winner_cost': 220326.95307372045, 'num_parallel_runs': 21}, {'phase': 18, 'Li': 21004.39861479269, 'raw_start_index': 28617, 'raw_consumed': 1383, 'summary_in_size': 2896, 'summary_out_size': 1822, 'chunk_size': 8192, 'facility_cost': 232.1656041576776, 'median_limit': 2896, 'cost_limit': 672140.7556733661, 'winner_processed_items': 4279, 'winner_raw_points_read': 1383, 'winner_num_centers': 1822, 'winner_cost': 90649.32007390611, 'num_parallel_runs': 21}]",30000.0,,,,,,,687.29491,8.0,160336.0,30000.0,0.99382,0.04473,43.64938,211.0,insertion-only,Kmeans_sweep
KMeans(sk),0.5998,1.0,108359.86718,10.0,anisotropic,,,,,,,,,,,,,,,,,,,,,20283765.0,,30000.0,,,,,,,674550.14931,8.0,1320320.0,30000.0,0.75573,0.0,0.04447,42.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.61871,1.44547,156631.6875,10.0,anisotropic,Ailon2009 tuned (no refinement),210.11501,,,8192.0,1.0,3.0,,,,,,,,,,,24.0,,,22695490.0,,30000.0,,1.0,11.0,,,96.0,35683.47685,8.0,4608.0,30000.0,0.75131,44.54769,0.84072,42.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.64379,1.03781,112457.42513,10.0,anisotropic,,7.22209,,2.0,8192.0,,,0.0,10.0,,2.5,,,,,,,,batch_stream_wrapper,,40354286.0,,30000.0,10.0,,,0.0,,,881796.42391,8.0,1424.0,30000.0,0.76258,3.78143,0.03402,42.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,0.6073,0.93045,100823.85796,10.0,anisotropic,,50.00756,,,8192.0,,,,,,,,,,1.0,3.0,32.0,,,,40340244.0,,30000.0,,,,,32.0,,146234.93803,8.0,2816.0,30000.0,0.7464,-6.95461,0.20514,42.0,insertion-only,Kmeans_sweep
[16]Charikar_PLS_KMeans,0.62354,0.92131,99833.73793,10.0,anisotropic,,1.4333,1.5,,8192.0,,,,,10.0,,159.92063,2255.0,0.25,,,,,,18.0,42939813.0,"[{'phase': 1, 'Li': 0.16231292639363012, 'raw_start_index': 0, 'raw_consumed': 2896, 'summary_in_size': 0, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.0017940755795901998, 'median_limit': 2896, 'cost_limit': 5.194013644596164, 'winner_processed_items': 2896, 'winner_raw_points_read': 2896, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 2, 'Li': 0.24346938959044517, 'raw_start_index': 2896, 'raw_consumed': 0, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.0026911133693853, 'median_limit': 2896, 'cost_limit': 7.7910204668942455, 'winner_processed_items': 2896, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 3, 'Li': 0.36520408438566776, 'raw_start_index': 2897, 'raw_consumed': 0, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.00403667005407795, 'median_limit': 2896, 'cost_limit': 11.686530700341368, 'winner_processed_items': 2896, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 4, 'Li': 0.5478061265785017, 'raw_start_index': 2898, 'raw_consumed': 0, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.006055005081116925, 'median_limit': 2896, 'cost_limit': 17.529796050512054, 'winner_processed_items': 2896, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 5, 'Li': 0.8217091898677525, 'raw_start_index': 2899, 'raw_consumed': 0, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.009082507621675387, 'median_limit': 2896, 'cost_limit': 26.29469407576808, 'winner_processed_items': 2896, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 6, 'Li': 1.2325637848016289, 'raw_start_index': 2900, 'raw_consumed': 0, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.01362376143251308, 'median_limit': 2896, 'cost_limit': 39.442041113652124, 'winner_processed_items': 2896, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 7, 'Li': 1.8488456772024433, 'raw_start_index': 2901, 'raw_consumed': 0, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.020435642148769622, 'median_limit': 2896, 'cost_limit': 59.163061670478186, 'winner_processed_items': 2896, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 8, 'Li': 2.773268515803665, 'raw_start_index': 2902, 'raw_consumed': 1, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.030653463223154435, 'median_limit': 2896, 'cost_limit': 88.74459250571728, 'winner_processed_items': 2898, 'winner_raw_points_read': 1, 'winner_num_centers': 2896, 'winner_cost': 0.053147637702721795, 'num_parallel_runs': 21}, {'phase': 9, 'Li': 4.159902773705498, 'raw_start_index': 2903, 'raw_consumed': 10, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.045980194834731654, 'median_limit': 2896, 'cost_limit': 133.11688875857593, 'winner_processed_items': 2906, 'winner_raw_points_read': 10, 'winner_num_centers': 2896, 'winner_cost': 0.3315379017189457, 'num_parallel_runs': 21}, {'phase': 10, 'Li': 6.239854160558247, 'raw_start_index': 2913, 'raw_consumed': 37, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.06897029225209748, 'median_limit': 2896, 'cost_limit': 199.6753331378639, 'winner_processed_items': 2933, 'winner_raw_points_read': 37, 'winner_num_centers': 2896, 'winner_cost': 1.9397555230677348, 'num_parallel_runs': 21}, {'phase': 11, 'Li': 9.359781240837371, 'raw_start_index': 2950, 'raw_consumed': 151, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.10345543837814623, 'median_limit': 2896, 'cost_limit': 299.5129997067959, 'winner_processed_items': 3047, 'winner_raw_points_read': 151, 'winner_num_centers': 2896, 'winner_cost': 10.489791147767994, 'num_parallel_runs': 21}, {'phase': 12, 'Li': 14.039671861256057, 'raw_start_index': 3101, 'raw_consumed': 427, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.15518315756721934, 'median_limit': 2896, 'cost_limit': 449.2694995601938, 'winner_processed_items': 3323, 'winner_raw_points_read': 427, 'winner_num_centers': 2896, 'winner_cost': 41.54103874270215, 'num_parallel_runs': 21}, {'phase': 13, 'Li': 21.059507791884087, 'raw_start_index': 3528, 'raw_consumed': 1027, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.23277473635082904, 'median_limit': 2896, 'cost_limit': 673.9042493402908, 'winner_processed_items': 3923, 'winner_raw_points_read': 1027, 'winner_num_centers': 2896, 'winner_cost': 124.93628818002821, 'num_parallel_runs': 21}, {'phase': 14, 'Li': 31.58926168782613, 'raw_start_index': 4555, 'raw_consumed': 2022, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.3491621045262436, 'median_limit': 2896, 'cost_limit': 1010.8563740104362, 'winner_processed_items': 4918, 'winner_raw_points_read': 2022, 'winner_num_centers': 2896, 'winner_cost': 287.21910737954704, 'num_parallel_runs': 21}, {'phase': 15, 'Li': 47.38389253173919, 'raw_start_index': 6577, 'raw_consumed': 3481, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.5237431567893653, 'median_limit': 2896, 'cost_limit': 1516.2845610156542, 'winner_processed_items': 6377, 'winner_raw_points_read': 3481, 'winner_num_centers': 2896, 'winner_cost': 536.8892130809718, 'num_parallel_runs': 21}, {'phase': 16, 'Li': 71.07583879760878, 'raw_start_index': 10058, 'raw_consumed': 5703, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.7856147351840479, 'median_limit': 2896, 'cost_limit': 2274.426841523481, 'winner_processed_items': 8599, 'winner_raw_points_read': 5703, 'winner_num_centers': 2896, 'winner_cost': 904.74417311769, 'num_parallel_runs': 21}, {'phase': 17, 'Li': 106.61375819641317, 'raw_start_index': 15761, 'raw_consumed': 9036, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 1.178422102776072, 'median_limit': 2896, 'cost_limit': 3411.6402622852215, 'winner_processed_items': 11932, 'winner_raw_points_read': 9036, 'winner_num_centers': 2896, 'winner_cost': 1431.4295863622208, 'num_parallel_runs': 21}, {'phase': 18, 'Li': 159.92063729461975, 'raw_start_index': 24797, 'raw_consumed': 5203, 'summary_in_size': 2896, 'summary_out_size': 2255, 'chunk_size': 8192, 'facility_cost': 1.7676331541641077, 'median_limit': 2896, 'cost_limit': 5117.460393427832, 'winner_processed_items': 8099, 'winner_raw_points_read': 5203, 'winner_num_centers': 2255, 'winner_cost': 1139.9907370850765, 'num_parallel_runs': 21}]",30000.0,,,,,,,697.6895,8.0,198440.0,30000.0,0.75446,-7.86834,42.99907,42.0,insertion-only,Kmeans_sweep
KMeans(sk),0.62113,1.0,99801.35937,10.0,anisotropic,,,,,,,,,,,,,,,,,,,,,20283760.0,,30000.0,,,,,,,701325.12572,8.0,1320320.0,30000.0,0.75365,0.0,0.04277,77.0,insertion-only,Kmeans_sweep
